geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hd1,hd2,hd3,c1,c2,c3
Os10g0516100,34.73770535,1.019465577,0.485839812,2.098357425,0.035873583,0.132869156,7.371395417,7.255812127,7.639823011,6.965343406,7.266642424,7.126313737
Os10g0516200,76.43560699,0.633192564,0.33963173,1.864350438,0.062272508,0.195708141,7.943409908,7.77144262,7.806121988,7.302806558,7.646345607,7.714646273
Os10g0516300,14.45237753,-0.433259858,0.674548811,-0.642295785,0.520681151,0.735819842,6.913272372,7.076867019,6.760799345,7.061401963,7.06745629,6.92502623
Os10g0516400,173.6273913,-0.174898746,0.231311671,-0.756117256,0.449578897,0.682074727,8.085425922,8.333002707,8.355057872,8.395478279,8.431951742,8.264950076
Os10g0516450,4.531381135,0.02592296,1.12284239,0.023086909,0.981580948,0.992700056,6.731229274,6.752660279,6.668918923,6.814385704,6.727588199,6.55525767
Os10g0516500,1050.950326,0.225367902,0.139795704,1.612123227,0.106935127,0.282135889,10.24621073,10.38757824,10.3760581,10.17341648,10.08077105,10.16946589
Os10g0516551,318.0753309,0.176331993,0.1997967,0.882557088,0.377475623,0.617864947,8.999319154,9.082762524,8.699959589,8.857934337,8.787554074,8.796166905
Os10g0516600,170.8497698,-0.149356107,0.259079468,-0.576487623,0.564285633,0.765330494,8.492674523,8.234874199,7.998044727,8.250127822,8.344066468,8.434133993
Os10g0516701,84.28626009,-0.295422634,0.30226119,-0.97737534,0.328383367,0.568985208,7.835962789,7.68921304,7.588014771,7.969671296,7.726537254,7.816566077
Os10g0516800,1585.934193,-0.002142651,0.152325551,-0.01406626,0.988777119,0.99557671,10.89126845,10.80867231,10.5981853,10.61885198,10.79038705,10.89659469
Os10g0516900,35.06444852,0.749045354,0.45124247,1.659962001,0.096922097,0.264702078,7.435581249,7.316938387,7.466733905,7.015314178,7.146510078,7.3406976
Os10g0517050,77.01977471,-0.791103022,0.312285892,-2.533265324,0.011300538,0.056697413,7.597529689,7.400909991,7.603093709,7.736092123,7.9203747,7.957565238
Os10g0517400,44.05577889,1.088356508,0.415021554,2.622409601,0.008731043,0.046724208,7.641269603,7.427181067,7.632583726,7.038790511,7.234234358,7.326132485
Os10g0517500,3447.423454,-0.652291639,0.144181018,-4.524115919,6.06E-06,0.000114856,11.27530976,11.59213584,11.53646744,12.19846888,12.10514154,11.97717094
Os10g0517800,53.14516821,-0.022838803,0.378193192,-0.060389249,0.951845621,0.980787424,7.641269603,7.307067197,7.525258599,7.619641603,7.398296365,7.49873261
Os10g0518000,72.59832821,-0.948672287,0.303328205,-3.127543936,0.001762735,0.013156584,7.47876168,7.47752482,7.449309487,7.94507282,7.887564378,7.743419746
Os10g0518100,696.9830108,-0.464526301,0.164393974,-2.825689352,0.004717899,0.029045348,9.500462959,9.593990562,9.516482773,10.11559488,9.776194781,9.84172069
Os10g0518150,10.18805038,-0.760380912,0.832686357,-0.91316605,0.361155216,0.602113352,6.931669201,6.695651005,6.786726269,6.688578945,7.001019093,7.066271116
Os10g0518200,63.39164772,0.171463148,0.334875724,0.512020238,0.608636846,0.793926686,7.520014065,7.614155133,7.762128876,7.674208967,7.536235465,7.486570488
Os10g0518300,598.0268747,0.148328511,0.153147202,0.968535561,0.332776968,0.573226504,9.641192758,9.593990562,9.623911747,9.527035349,9.571337698,9.399234892
Os10g0518800,1533.418597,-0.109443472,0.149174901,-0.733658756,0.463156742,0.693476608,10.78914132,10.76419825,10.45625233,10.75725386,10.76376768,10.80900036
Os10g0518900,175.0202777,-0.255129145,0.256267141,-0.995559337,0.3194643,0.560122743,8.287444293,8.381155609,8.043896126,8.494535054,8.514200957,8.144582206
Os10g0519300,5.468522107,-0.316966215,1.21685205,-0.260480487,0.794493165,0.905922751,6.931669201,6.58094087,6.526095549,6.777035476,6.555561783,6.897506
Os10g0519500,10.55899327,-1.445182698,0.747731845,-1.932755316,0.053266347,0.176244574,6.731229274,6.725366165,6.811047944,7.083232607,7.001019093,6.897506
Os10g0519600,119.0851726,0.885957542,0.311951767,2.84004656,0.004510695,0.028039189,8.04657218,8.336772525,8.258412093,7.461736889,7.810018758,7.980726878
Os10g0519700,48.57746057,-0.723190505,0.412343668,-1.753853791,0.079455563,0.232274946,7.487159178,7.24514931,7.206863284,7.448419513,7.792018301,7.4490932
Os10g0519800,12.65531723,0.384298588,0.682053107,0.563443791,0.573132725,0.77084198,6.966646194,6.904399879,7.048817432,6.990872439,6.8984056,6.803814466
Os10g0520100,2.005544793,4.168255811,2.003966633,2.080002602,0.037525294,0.136986838,6.629510507,6.778035539,6.668918923,6.382921164,6.382921164,6.382921164
Os10g0520400,18.21235559,0.197313771,0.565442099,0.348954864,0.727123195,0.86776972,7.074587268,6.973318316,7.158083385,6.990872439,7.046100072,7.044950585
Os10g0520600,470.7247882,-0.265687744,0.163394511,-1.626050608,0.10393889,0.277044229,9.151055131,9.22920294,9.176196512,9.489293074,9.281572959,9.38884881
Os10g0520700,710.58331,-0.901128538,0.152939548,-5.892057037,3.81E-09,1.84E-07,9.30109865,9.433481866,9.306095846,10.12702298,10.14963285,9.971681947
Os10g0520900,10.83594571,1.504086727,0.840160525,1.79023732,0.073415768,0.220066942,6.758985684,7.200945148,6.986202904,6.735645681,6.68158831,6.83727187
Os10g0521000,380.648187,-0.88403362,0.2550795,-3.465718025,0.000528818,0.005001806,8.776800908,8.872095636,8.430312576,9.74298669,9.028142003,9.153779627
Os10g0521100,44.97330009,-0.188414222,0.431351656,-0.436799579,0.662256704,0.827635153,7.214643857,7.409754012,7.508906889,7.561929721,7.559267702,7.181497552
Os10g0521300,242.5373006,-0.131876178,0.225431954,-0.584993279,0.558552236,0.761791875,8.447054434,8.495811236,8.746706249,8.837645645,8.637679074,8.465432588
Os10g0521400,19.05968163,-0.056574152,0.627389651,-0.090173869,0.928149049,0.971207706,6.966646194,7.266331129,6.87668196,7.104353611,7.164923427,6.92502623
Os10g0521500,1.955238815,1.102000934,1.911989778,0.576363402,0.564369576,0.765330494,6.525405037,6.752660279,6.585317405,6.688578945,6.382921164,6.382921164
Os10g0521600,1014.69406,-0.210984729,0.144167158,-1.463472907,0.143338022,0.340858481,10.00644549,10.20534616,10.09565452,10.34105446,10.30852375,10.2109003
Os10g0521700,1540.916555,-0.674780111,0.138718601,-4.864380875,1.15E-06,2.73E-05,10.49051893,10.38927975,10.30624466,11.10769257,10.97184194,10.93671054
Os10g0521900,30.47467341,0.700038314,0.58095515,1.204978239,0.228211703,0.456405593,6.931669201,7.400909991,7.549271729,7.302806558,7.088119861,6.976080643
Os10g0522000,32.47728784,0.808178703,0.47808908,1.690435396,0.090944688,0.25406408,7.281060106,7.307067197,7.525258599,7.302806558,7.001019093,7.086900273
Os10g0522400,409.3553808,-0.221424091,0.188496248,-1.174686998,0.240119963,0.470562828,9.050266495,9.091318735,9.021150594,9.434689091,9.175980691,9.014245881
Os10g0522500,72.8931713,-0.049141427,0.332728105,-0.147692443,0.882585496,0.951147718,7.781193029,7.621212956,7.617947258,7.525589247,7.625278371,7.901629005
Os10g0522601,826.5039168,-0.268665741,0.155812274,-1.724291244,0.084655279,0.242739729,9.825127308,9.77387469,9.883092679,10.22595596,9.984597728,9.936757272
Os10g0522700,59.26332909,0.606048736,0.403126518,1.50337105,0.132743388,0.324964386,7.582512123,7.727962013,7.709530863,7.124825855,7.687217189,7.423221512
Os10g0522800,60.09121425,0.839515122,0.369478782,2.272160575,0.023076814,0.096538317,7.528052112,7.842132768,7.768524533,7.219080511,7.488430304,7.461756614
Os10g0522900,104.8870612,0.289142522,0.28351548,1.019847391,0.307800843,0.548126965,8.113757501,8.030841199,7.818370891,7.726028679,7.967882489,7.851376273
Os10g0523100,302.9630653,-0.246712704,0.200312916,-1.231636525,0.218084891,0.442648063,8.812467394,8.729627347,8.675956341,8.973677141,9.048350204,8.683249293
Os10g0523700,165.9246487,0.346077964,0.225768455,1.532888927,0.125303225,0.313386484,8.279316396,8.409906293,8.426653284,8.055656393,8.199547325,8.258899338
Os10g0524000,2.336125232,-0.587177827,1.51018206,-0.388812609,0.697414773,0.849933828,6.584342066,6.662744367,6.526095549,6.559612555,6.626926636,6.7269832
Os10g0524100,390.2319184,-0.162641375,0.205716533,-0.790609155,0.429172103,0.664572236,9.276225231,8.762618296,8.995113428,9.217074192,9.107250401,9.113066049
Os10g0524300,258.1671596,-0.728298553,0.264690157,-2.751513545,0.005932057,0.034869715,8.443477424,8.535102927,8.241552136,9.247725864,8.819575807,8.495989913
Os10g0524400,898.8364121,-0.304038239,0.193158258,-1.574036968,0.115478903,0.296425159,10.00644549,10.12172033,9.548939212,10.032926,10.14043605,10.32844841
Os10g0524600,263.9501795,1.219684087,0.208760713,5.842498178,5.14E-09,2.39E-07,9.006379102,8.844271023,9.215440386,8.243689675,8.224831538,8.252819009
Os10g0524700,102.0203419,-0.509291845,0.311005735,-1.637564157,0.101512645,0.272619066,7.47876168,7.886859598,7.911768298,8.070636564,8.050220585,7.941861161
Os10g0525000,408.9301924,-0.826697131,0.217952553,-3.793014217,0.00014883,0.001746091,8.961037597,8.646356474,8.777921975,9.704110663,9.323307607,9.13826233
Os10g0525400,119.0985391,0.983683809,0.292784504,3.359753661,0.00078012,0.006862003,8.303543382,8.096675191,8.303633687,7.902861774,7.801055745,7.486570488
Os10g0525500,71.17445302,0.40686896,0.31024985,1.311423553,0.189714706,0.406409155,7.847771238,7.695771861,7.709530863,7.663526737,7.581765794,7.49873261
Os10g0525800,4.795291964,-0.288966994,1.040372861,-0.277753299,0.781201743,0.898528371,6.701009608,6.695651005,6.732910426,6.777035476,6.768043181,6.681063439
ENSRNA049467868,28.17420869,0.0688795,0.478336938,0.14399787,0.885502152,0.952360963,7.088574843,7.212241564,7.336900135,7.201183381,7.108150235,7.280820389
ENSRNA049467878,11.5560517,0.056040957,0.720917816,0.07773557,0.938038399,0.975421367,6.808996385,7.049033389,6.87668196,6.938576856,6.838068007,6.951156431
ENSRNA049467856,2.393641706,1.002323594,1.757408322,0.570341896,0.56844583,0.768049068,6.667542939,6.752660279,6.526095549,6.382921164,6.382921164,6.7269832
ENSRNA049467888,45.12055014,0.118729346,0.387527485,0.306376582,0.759317937,0.88731283,7.332455132,7.364607813,7.603093709,7.378686737,7.438032716,7.382943194
Os10g0527400,33.53883342,0.68652537,0.529456815,1.296659802,0.194748266,0.412907688,7.322430964,7.635181539,7.091930306,6.965343406,7.234234358,7.280820389
Os10g0527800,81.43415692,-0.363185096,0.379680413,-0.956554734,0.338792046,0.579613313,7.495481483,7.940377374,7.517118047,8.114479721,7.635866878,7.685061398
Os10g0527900,7.998616861,-0.47568849,0.836419263,-0.568720151,0.56954607,0.768600852,6.758985684,6.885623709,6.70254614,6.880522106,6.838068007,6.868359006
Os10g0528100,200.8615437,-0.087534639,0.213155146,-0.410661627,0.681320668,0.840311889,8.299537962,8.512327351,8.42298352,8.546454752,8.489055628,8.363577613
Os10g0528300,69.88082034,-0.011110849,0.373086964,-0.029780857,0.976241826,0.990197711,7.755933356,7.585412715,7.625292128,7.95333092,7.570581545,7.382943194
Os10g0528400,86.44668603,-0.705940342,0.348423025,-2.026101295,0.042754405,0.150232602,7.847771238,7.585412715,7.38551333,8.100043061,7.967882489,7.72432486
Os10g0529300,38.09873437,0.44354496,0.441133418,1.005466696,0.314672178,0.555221035,7.202990241,7.427181067,7.557144698,7.201183381,7.200390711,7.382943194
Os10g0529400,15.37801536,-0.951269906,0.607106623,-1.566891004,0.117140171,0.299154715,6.874321505,6.939978273,6.855851386,7.144701909,7.088119861,7.022869307
Os10g0529500,26.06894166,-0.296487,0.582573824,-0.508926059,0.610804053,0.795619554,7.179116621,7.165974442,7.063514556,7.219080511,7.463578321,6.83727187
Os10g0529600,9.30354515,0.385279419,0.79693324,0.483452565,0.628774433,0.80644145,7.015312373,6.778035539,6.855851386,6.777035476,6.838068007,6.868359006
Os10g0529800,1528.266341,-0.239538382,0.146832108,-1.631376032,0.102810999,0.27503928,10.49869274,10.53545484,10.7823978,10.91384768,10.79915166,10.76707802
Os10g0530200,8.239989535,2.823696835,1.105150597,2.555033533,0.010617757,0.054119511,6.966646194,6.695651005,7.170590085,6.688578945,6.626926636,6.382921164
Os10g0530400,130.8275102,-0.498884362,0.25420732,-1.962509819,0.049703159,0.167792363,7.824026559,7.886859598,8.116574942,8.184183806,8.186707381,8.264950076
Os10g0530500,73.35358394,0.20599362,0.334948486,0.615000897,0.538554128,0.747892929,7.921623781,7.563292097,7.682210474,7.736092123,7.677150632,7.510738749
Os10g0530750,15.44779613,2.582321537,0.804118558,3.211369158,0.001321041,0.010460147,6.894183398,7.129201478,7.431543702,6.559612555,6.768043181,6.767367962
Os10g0530900,5.720476451,1.099654596,1.033439882,1.064072149,0.287296016,0.525516304,6.667542939,6.866088037,6.896637317,6.688578945,6.626926636,6.7269832
Os10g0531300,3.361190007,-0.580282046,1.399118683,-0.414748265,0.678326196,0.838116048,6.667542939,6.625349875,6.630703594,6.63264485,6.869208631,6.382921164
Os10g0531400,5.857404644,0.726049408,1.03886699,0.698885819,0.48462339,0.709206987,6.874321505,6.695651005,6.834024229,6.559612555,6.838068007,6.681063439
Os10g0531700,2.919011909,-1.100694337,1.609970108,-0.683673772,0.494181189,0.716578478,6.584342066,6.695651005,6.382921164,6.382921164,6.804552836,6.7269832
Os10g0531900,49.1606437,-0.775325934,0.39025334,-1.98672466,0.046952917,0.160946435,7.270376289,7.427181067,7.241450283,7.695247198,7.677150632,7.369092361
Os10g0532000,2.75441583,0.811618422,1.724882512,0.47053548,0.637972491,0.812687584,6.831864286,6.58094087,6.526095549,6.382921164,6.768043181,6.382921164
Os10g0532100,371.4133503,0.122708194,0.258488326,0.474714643,0.634990379,0.810236467,9.03426044,9.454988087,8.626605683,8.955057625,8.823525497,9.172173307
Os10g0532150,532.7579073,0.045175798,0.161700195,0.279379987,0.779953228,0.897807879,9.349551986,9.453345424,9.53280461,9.321522908,9.491004429,9.417227099
Os10g0532200,24.02681824,-0.534470049,0.524704,-1.018612492,0.308386971,0.548659865,7.154428712,7.116496551,6.934298891,7.318545562,7.234234358,7.066271116
Os10g0532300,379.8249019,-0.5384084,0.201376587,-2.67363951,0.007503306,0.041722485,8.914136795,8.62544807,8.985521146,9.380629368,9.071556516,9.254921625
Os10g0532600,2.436277004,1.032101553,1.848488349,0.558348963,0.576606117,0.772961103,6.382921164,6.522997152,6.855851386,6.382921164,6.68158831,6.55525767
Os10g0532800,174.8671505,-0.496044527,0.235139419,-2.109576223,0.034894874,0.130508154,8.155042641,8.105789953,8.241552136,8.663256794,8.377738272,8.306503136
Os10g0533000,109.6154564,0.657631387,0.264798874,2.483512781,0.013009367,0.062763886,8.016570243,8.218429624,8.078365062,7.859011982,7.697186893,7.789713126
Os10g0533150,209.426517,-1.71008834,0.290795456,-5.880725792,4.08E-09,1.96E-07,7.888140265,8.016243747,7.709530863,9.244690967,8.858561884,8.434133993
Os10g0533200,147.8913963,0.241059578,0.283822273,0.849332843,0.395696111,0.634714001,8.071004253,8.306293306,8.351175687,8.300468291,7.792018301,8.196708167
Os10g0533500,29.34396324,-0.099355811,0.451498841,-0.220057731,0.825826193,0.923298043,7.141754488,7.165974442,7.316640543,7.253654225,7.217502822,7.24912165
Os10g0533600,483.0697363,-0.002269155,0.176253086,-0.012874411,0.98972799,0.995986186,9.229102658,9.356378125,9.367678035,9.15041108,9.301204815,9.489398981
Os10g0533900,371.1052221,-0.129782782,0.181350591,-0.715645764,0.474210108,0.701986573,8.862953455,9.074152773,9.016453246,9.207745083,9.024744827,9.003960913
Os10g0534100,407.3225667,0.240293607,0.169348207,1.418932098,0.155918813,0.359528807,9.31243056,9.145675519,9.196989676,9.073507451,8.965664064,9.084158605
Os10g0534400,74.3212988,-2.192878847,0.446579856,-4.910384601,9.09E-07,2.22E-05,7.352149421,7.153929596,7.018331078,8.494535054,7.745659427,7.685061398
Os10g0534500,165.041507,-0.355909774,0.219598743,-1.620727737,0.105076042,0.279088155,8.168497684,8.210124379,8.121266753,8.383984188,8.453010687,8.270971547
Os10g0534900,24.66421168,0.646100401,0.735752065,0.878149627,0.379862524,0.620266216,7.030675084,7.316938387,7.326832238,6.735645681,7.450895368,6.7269832
Os10g0535600,32.3625239,-0.144575333,0.538303526,-0.26857586,0.788256091,0.90225629,7.312283632,7.435768501,6.87668196,7.302806558,7.370769703,7.181497552
Os10g0535800,66.04251107,1.120192092,0.336014068,3.333765458,0.000856789,0.007400278,7.943409908,7.80145593,7.716250658,7.3491521,7.297768909,7.486570488
Os10g0536000,578.4102439,-0.020935214,0.16312911,-0.128335245,0.897883674,0.956863865,9.503748165,9.463172669,9.575950567,9.380629368,9.660331186,9.539438303
Os10g0536100,2.385703868,-2.329585817,1.928714275,-1.207843923,0.227107303,0.454622689,6.382921164,6.625349875,6.382921164,6.382921164,6.838068007,6.681063439
Os10g0536400,63.78859255,0.667021616,0.343368907,1.942580127,0.05206691,0.173619352,7.787416439,7.765338447,7.632583726,7.421181044,7.625278371,7.326132485
Os10g0536500,271.924595,-1.099952805,0.317014124,-3.469728068,0.000520986,0.004944153,8.066157935,7.87584478,8.800176646,8.932373222,9.154480632,9.007397829
Os10g0537300,1420.469822,-0.383984924,0.139041729,-2.761652399,0.005750967,0.034023788,10.52213653,10.49417419,10.31094384,10.8455824,10.76077928,10.76410703
Os10g0537600,212.3795991,-0.126209286,0.205145063,-0.615219711,0.538409632,0.747813856,8.392322684,8.525390721,8.433961463,8.423768848,8.533972658,8.625264269
Os10g0537800,2.711308317,4.601404627,1.932385147,2.381204717,0.017256119,0.077353664,6.525405037,6.695651005,6.915815903,6.382921164,6.382921164,6.382921164
Os10g0538200,1.638005445,3.873477534,2.269506108,1.706749112,0.087868695,0.248395803,6.525405037,6.522997152,6.834024229,6.382921164,6.382921164,6.382921164
Os10g0539350,4.92989375,-1.415586463,1.230075069,-1.150813067,0.249809148,0.481796533,6.701009608,6.625349875,6.585317405,6.382921164,6.8984056,6.897506
Os10g0539400,104.36044,0.477486719,0.278724515,1.713113465,0.086691667,0.246400509,8.080638064,7.87584478,8.125940365,7.715868285,7.9203747,7.752839873
Os10g0539500,1276.707909,-0.099248624,0.165754609,-0.598768412,0.549327329,0.755645791,10.3283926,10.29164636,10.68387254,10.44627905,10.67023225,10.47515812
Os10g0539600,55181.96211,0.029662221,0.17092072,0.173543739,0.86222405,0.941279317,15.87902761,15.88997415,15.51297646,15.39516639,15.80277779,15.96778611
Os10g0539650,41.56919308,-1.114255996,0.470911589,-2.366168137,0.01797328,0.079814445,7.322430964,6.956903051,7.218569004,7.663526737,7.646345607,7.265130717
Os10g0539700,76.14235458,0.726231648,0.336350509,2.159151331,0.030838428,0.119199434,7.762304234,7.847822955,7.950313801,7.765722801,7.398296365,7.436250426
Os10g0539900,282.8276381,-0.001641539,0.192844458,-0.008512242,0.993208295,0.997627853,8.699544779,8.746224526,8.830187865,8.909304272,8.673454445,8.687606373
Os10g0540000,12.35476098,1.507826994,0.744140523,2.026266475,0.042737485,0.15019441,7.141754488,7.049033389,6.952154149,6.63264485,6.869208631,6.803814466
Os10g0540100,33.19925452,-0.359986429,0.435482524,-0.826638062,0.408442237,0.646486869,7.102269594,7.266331129,7.285279898,7.421181044,7.28235733,7.280820389
Os10g0540200,31.58870529,-0.256648433,0.466316723,-0.550373642,0.582063124,0.776781428,7.015312373,7.286957904,7.316640543,7.302806558,7.342330076,7.232774948
Os10g0540250,58.89996609,0.053216718,0.370902986,0.143478808,0.885912047,0.952415559,7.612323031,7.409754012,7.675266423,7.537856127,7.356669028,7.72432486
Os10g0540300,124.8837413,-0.445854959,0.262179259,-1.700572959,0.089023205,0.250581302,8.118415083,7.795519424,7.854319182,8.170559167,8.16719118,8.151221309
Os10g0540550,12.69314195,-0.259841713,0.687229597,-0.378100294,0.70535609,0.854369816,6.949441424,6.973318316,6.811047944,7.083232607,6.869208631,6.92502623
Os10g0540800,301.5958102,0.117247213,0.265760685,0.441175915,0.659085648,0.82508069,8.873345926,8.998704519,8.702929761,8.445960011,8.57739318,9.199313369
Os10g0540900,234.6822685,0.055852934,0.229142944,0.243747125,0.807426674,0.912602279,8.731560547,8.448412391,8.607613341,8.324899067,8.5962386,8.738808631
Os10g0541000,29.04099832,0.139502352,0.479943296,0.290664237,0.771308126,0.892325632,7.102269594,7.276711446,7.326832238,7.333989295,7.088119861,7.163576983
Os10g0541200,1143.840214,0.098834809,0.197601813,0.500171568,0.616954277,0.798679336,10.25300066,10.53238046,10.38053385,9.877046408,10.37920336,10.57468899
Os10g0541700,14.29388194,0.220171872,0.72992996,0.301634244,0.7629309,0.889110128,7.045658763,6.904399879,7.033764727,6.63264485,7.108150235,6.999945326
Os10g0541800,48.78361656,-0.127368712,0.475100221,-0.268088094,0.78863151,0.902425205,7.495481483,7.364607813,7.449309487,7.144701909,7.28235733,7.859910257
Os10g0542100,35301.1856,-1.446321919,0.222098107,-6.512085744,7.41E-11,5.38E-09,14.48799127,14.24482564,13.86938574,16.08029726,15.66826761,15.05696873
Os10g0542200,878.6135819,-0.074305687,0.149940796,-0.495566847,0.620200048,0.800775301,9.849740904,10.03288531,10.07366699,10.09079335,10.09035937,9.971681947
Os10g0542400,52.00341893,-1.691470276,0.371556348,-4.552392347,5.30E-06,0.000102413,7.191150617,7.034638366,7.230095577,7.804000123,7.646345607,7.762177558
Os10g0542800,409.5777208,-0.265676431,0.204813057,-1.297165498,0.194574249,0.412713244,9.140450025,9.019083643,8.946463654,9.499457218,9.179025031,8.976150142
Os10g0542900,708.5088388,0.483670025,0.183248151,2.639426492,0.008304643,0.044882909,9.882745586,9.798537843,10.13333539,9.693119401,9.303986911,9.61686156
Os10g0543400,36.36196732,0.088471363,0.430705054,0.205410553,0.837251376,0.929139071,7.3902192,7.286957904,7.316640543,7.364047184,7.108150235,7.409999231
Os10g0543500,161.3040699,1.048840102,0.246058679,4.26256089,2.02E-05,0.000327801,8.331229385,8.502442926,8.681997922,7.911430353,7.845155215,8.018330993
Os10g0543800,2.701846582,0.291242279,1.427242775,0.204059382,0.838307095,0.929585956,6.758985684,6.58094087,6.585317405,6.63264485,6.68158831,6.55525767
ENSRNA049467907,4.001467477,-1.979489696,1.714704189,-1.154420517,0.248327808,0.4801903,6.382921164,6.58094087,6.668918923,6.382921164,7.06745629,6.382921164
Os10g0544200,27.47309532,2.085487696,0.516371003,4.038738976,5.37E-05,0.000753262,7.42669245,7.364607813,7.449309487,6.777035476,6.952147546,6.92502623
Os10g0544500,2064.424211,-0.341820883,0.13782704,-2.480071273,0.013135612,0.063206346,10.91097319,11.0080621,10.94262823,11.3052053,11.38312618,11.11273863
Os10g0544600,107.4120711,0.637149713,0.282783745,2.253134151,0.024250692,0.099996053,7.893790253,8.064214587,8.275046451,7.736092123,7.827727325,7.762177558
Os10g0544950,11.99866777,-0.619271079,0.73821244,-0.838879224,0.401537087,0.640316117,7.030675084,6.725366165,6.786726269,6.938576856,6.952147546,7.044950585
Os10g0544900,488.0613339,-0.083456745,0.170475706,-0.489552131,0.624450857,0.803550839,9.268481568,9.255963439,9.369502411,9.201490619,9.495859144,9.375756797
Os10g0544966,2.906346397,0.078078174,1.397364757,0.055875299,0.955441148,0.982180965,6.731229274,6.522997152,6.668918923,6.63264485,6.555561783,6.7269832
Os10g0545100,70.69080875,0.654545515,0.311368701,2.102155784,0.035539632,0.132071353,7.716885139,7.795519424,7.866047196,7.461736889,7.488430304,7.612527645
Os10g0545200,431.1675534,0.487674475,0.206882911,2.357248708,0.018410911,0.081278909,9.178253558,9.373883377,9.523034261,9.253775842,8.835305618,8.874084498
Os10g0545300,518.0885892,-0.47515568,0.156787994,-3.030561634,0.002440994,0.0170703,9.283926034,9.192039461,9.122803317,9.568620094,9.578210589,9.564955693
Os10g0545500,4.575457069,-0.716773382,1.28464622,-0.55795391,0.576875857,0.773120461,6.584342066,6.801840916,6.585317405,6.814385704,6.869208631,6.382921164
Os10g0545600,5.855389767,1.635150291,1.047635691,1.560800482,0.118570834,0.301692877,6.831864286,6.92249594,6.786726269,6.735645681,6.555561783,6.62649732
Os10g0545700,340.4872536,0.30339097,0.197573129,1.535588225,0.124639404,0.312183328,8.970709057,9.023571445,9.148689669,8.81288962,8.64220424,9.021059859
Os10g0545800,64.18001368,-0.104310161,0.343966011,-0.303257175,0.76169388,0.888343995,7.495481483,7.485652695,7.762128876,7.715868285,7.656717367,7.510738749
Os10g0546200,325.8293643,-0.068313392,0.199712697,-0.342058334,0.732306993,0.87116941,8.860342819,8.882073492,8.888280042,9.120827078,8.933319349,8.687606373
Os10g0546300,934.381317,0.089839568,0.170027377,0.528382955,0.597233566,0.786981147,10.30338961,10.14913804,9.926748293,9.875106892,10.16634127,10.11436244
Os10g0546400,330.7968233,-1.426973333,0.221753525,-6.434952195,1.24E-10,8.44E-09,8.489221887,8.3254291,8.198368175,9.54430756,9.334228985,9.027840116
Os10g0546600,179.0071584,0.587258062,0.217233975,2.703343536,0.006864576,0.039139373,8.526704853,8.560654134,8.41561231,8.121633549,8.099773138,8.246708761
Os10g0546900,11.1156811,-0.080613145,0.769713219,-0.104731402,0.916588944,0.966015075,6.966646194,6.845696572,6.87668196,7.061401963,6.68158831,6.92502623
Os10g0547000,64.99210799,-0.056522567,0.409965737,-0.13787144,0.890342022,0.953718849,7.604953859,7.842132768,7.295868898,7.831849528,7.398296365,7.612527645
Os10g0547200,3.296263314,1.198501636,1.376112546,0.870932861,0.383790813,0.62413506,6.701009608,6.662744367,6.786726269,6.382921164,6.68158831,6.62649732
Os10g0547500,41.46852984,0.046106252,0.393559381,0.117151958,0.906739637,0.960652872,7.444382977,7.255812127,7.449309487,7.318545562,7.438032716,7.355013895
Os10g0547900,119.8804414,-0.424497468,0.249312745,-1.702670549,0.088629739,0.249748137,7.865251395,7.913934157,7.944886293,8.224171911,8.140673286,8.003434585
Os10g0548000,819.1588325,-0.393822238,0.167207881,-2.355285142,0.018508497,0.081569181,9.876457828,9.523863522,9.852362625,10.18595373,10.06139873,10.02084716
Os10g0548100,1771.28225,-1.099926487,0.224832181,-4.892211076,9.97E-07,2.42E-05,10.42939411,10.4989076,10.02062064,11.7317571,11.32504233,10.79160013
Os10g0548200,1035.620771,-0.458745036,0.167471584,-2.739241038,0.006158121,0.035885724,10.09885261,10.07269878,9.851067657,10.61538838,10.37268262,10.21381441
Os10g0548300,42.10174446,-0.691840908,0.427487923,-1.618387025,0.105579216,0.280155251,7.291602706,7.391975877,7.077878741,7.652731966,7.438032716,7.369092361
Os10g0548400,128.6673649,-0.716410893,0.267298156,-2.680193924,0.007357952,0.041200167,7.921623781,7.777512339,7.917355315,8.156780569,8.468581881,8.083126426
Os10g0548600,2.423031908,-0.002580049,1.709960341,-0.001508835,0.998796124,0.999435482,6.382921164,6.662744367,6.70254614,6.63264485,6.382921164,6.7269832
Os10g0548700,143.5624211,0.752619229,0.268524132,2.802799224,0.00506612,0.030724067,8.207995587,8.359158309,8.462785626,7.831849528,7.792018301,8.157824295
Os10g0548800,707.0089421,-0.594789999,0.200760175,-2.962689186,0.003049643,0.02043971,9.571021701,9.610255215,9.27327724,10.29409684,9.78411887,9.805345023
Os10g0548850,32.96597336,-0.493337,0.447647124,-1.102066725,0.270432664,0.505563787,7.115688015,7.316938387,7.145351846,7.448419513,7.356669028,7.216070545
Os10g0548900,23.30422169,-0.427651913,0.514718274,-0.830846572,0.406060309,0.644719501,7.141754488,7.141675401,6.934298891,7.236562382,7.146510078,7.181497552
Os10g0549500,201.321643,0.292965764,0.288664855,1.014899315,0.310153825,0.550653423,8.229402121,8.698652524,8.617143722,7.977755514,8.388766717,8.606898457
